starttransfer,total
0.138803,0.227539
0.146842,0.235958
0.142706,0.231396
0.137990,0.227451
0.138335,0.227863
0.138577,0.249725
0.150876,0.239369
0.138255,0.229319
0.138834,0.229006
0.142294,0.231936
0.138183,0.226719
0.140135,0.229850
0.138264,0.226909
0.137688,0.259125
0.137439,0.226972
0.138148,0.227901
0.138046,0.227401
0.151607,0.239794
0.136656,0.226147
0.138926,0.228826
0.138351,0.227108
0.168648,0.288778
0.138685,0.226066
0.136311,0.224524
0.138444,0.226230
0.138224,0.226994
0.137606,0.227157
0.137037,0.224389
0.138141,0.227021
0.138093,0.248877
0.145148,0.233619
0.137556,0.227773
0.138083,0.227854
0.138835,0.227481
0.137666,0.226755
0.137769,0.226530
0.137498,0.226828
0.162314,0.248680
0.137116,0.226241
0.138761,0.228285
0.137395,0.226907
0.139150,0.228718
0.137622,0.226145
0.137124,0.226624
0.137615,0.227527
0.160436,0.245532
0.136230,0.225702
0.136873,0.226296
0.137305,0.228919
0.163529,0.252531
0.137633,0.226967
0.139247,0.229494
0.139977,0.228981
0.161622,0.250625
0.149175,0.253139
0.148382,0.251783
0.150362,0.253160
0.148407,0.249438
0.150499,0.253840
0.152986,0.262164
0.136070,0.222472
0.163672,0.249805
0.136588,0.223166
0.137004,0.226479
0.136864,0.225183
0.136466,0.225278
0.138108,0.227876
0.161017,0.247848
0.138040,0.235770
0.135939,0.224974
0.136470,0.225604
0.136976,0.226234
0.137299,0.226105
0.138782,0.227285
0.137808,0.226432
0.160985,0.247115
0.137699,0.228183
0.136290,0.225180
0.137373,0.226677
0.138502,0.227518
0.151174,0.238766
0.138715,0.227723
0.152876,0.240837
0.160069,0.246351
0.137345,0.226535
0.146323,0.234060
0.150937,0.238831
0.137853,0.227007
0.139483,0.228011
0.137972,0.227911
0.137633,0.250305
0.137702,0.226969
0.146202,0.235914
0.137093,0.227310
0.137606,0.226920
0.138127,0.227371
0.137388,0.226863
0.153500,0.241611
0.138300,0.250713
0.138429,0.227642
0.140047,0.229509
0.136722,0.227703
0.179021,0.263436
0.138256,0.227417
0.137606,0.228348
0.138658,0.227469
0.138103,0.262326
0.150988,0.239298
0.138192,0.227451
0.136905,0.228680
0.137338,0.227104
0.137048,0.228292
0.137800,0.227017
0.138156,0.227309
0.138174,0.257805
0.137649,0.227125
0.137821,0.226915
0.138701,0.226945
0.138018,0.227491
0.137421,0.226131
0.137532,0.226628
0.137784,0.226615
0.163678,0.249991
0.138927,0.227902
0.137728,0.226889
0.137813,0.223259
0.137965,0.224110
0.138580,0.224799
0.136706,0.223407
0.139147,0.226388
0.161724,0.246060
0.137604,0.226874
0.139721,0.228844
0.137087,0.225858
0.137758,0.226395
0.138200,0.227545
0.138063,0.227236
0.138840,0.227780
0.160161,0.246471
0.138380,0.227569
0.138514,0.227675
0.136871,0.223819
0.138886,0.224418
0.166409,0.249639
0.138382,0.224645
0.138567,0.246196
0.149715,0.236293
0.143596,0.228942
0.138073,0.223652
0.143562,0.226616
0.135433,0.217758
0.137081,0.221511
0.138707,0.225516
0.138756,0.247893
0.137175,0.222971
0.137858,0.223669
0.139781,0.233534
0.137074,0.223228
0.137602,0.226465
0.137672,0.224863
0.138288,0.227052
0.139070,0.251262
0.137552,0.222660
0.137697,0.222928
0.150571,0.235755
0.138477,0.225271
0.138615,0.226704
0.136849,0.223449
0.140927,0.228249
0.137671,0.249659
0.150296,0.235847
0.138770,0.227293
0.138514,0.227842
0.152028,0.239096
0.137410,0.233756
0.137138,0.225638
0.137504,0.226913
0.137799,0.247582
0.137169,0.226189
0.137920,0.227186
0.139646,0.228295
0.140231,0.230020
0.137262,0.225973
0.137677,0.226934
0.138329,0.227598
0.198902,0.282291
0.149921,0.237670
0.143328,0.232044
0.138342,0.227520
0.136769,0.225770
0.137083,0.226134
0.137200,0.227304
0.138109,0.226965
0.160215,0.245948
0.138632,0.227315
0.152715,0.241528
0.138050,0.227046
0.138179,0.226775
0.137377,0.227029
0.137150,0.226437
0.138441,0.225628
0.160102,0.245775
0.137804,0.224691
0.137909,0.225610
0.138474,0.227064
0.139644,0.227814
0.137686,0.226534
0.138531,0.226873
0.139907,0.249723
0.137211,0.226165
0.135578,0.219889
0.137982,0.224097
0.136533,0.223574
0.137816,0.224092
0.137649,0.224896
0.137779,0.224748
0.138498,0.250496
0.137886,0.226635
0.136834,0.225908
0.137075,0.226263
0.137071,0.226199
0.137837,0.226906
0.138036,0.227277
0.145480,0.235127
0.150258,0.262730
0.137956,0.226519
0.150444,0.238605
0.165010,0.249745
0.136368,0.224968
0.137191,0.226289
0.138006,0.227499
0.152435,0.240975
0.138554,0.259378
0.137086,0.226593
0.136565,0.225246
0.138148,0.227628
0.150190,0.238973
0.147644,0.236675
0.137150,0.225797
0.138174,0.226830
0.160243,0.249360
0.145056,0.236042
0.136546,0.225941
0.136562,0.226153
0.136933,0.225975
0.137180,0.226108
0.137424,0.227225
0.137907,0.226771
0.201270,0.285462
0.137060,0.226068
0.136491,0.224871
0.136887,0.228379
0.137142,0.226614
0.137872,0.228283
0.138124,0.228156
0.138554,0.228781
0.170506,0.256120
0.138013,0.230108
0.138239,0.227443
0.139010,0.228033
0.137569,0.228006
0.137266,0.227708
0.137143,0.225279
0.138237,0.227343
0.168691,0.255501
0.137406,0.226549
0.137198,0.227732
0.136354,0.225850
0.137301,0.229203
0.138398,0.228069
0.138427,0.228060
0.138216,0.249903
0.137359,0.223926
0.136880,0.222381
0.137070,0.224164
0.137249,0.225566
0.137755,0.226202
0.137236,0.225527
0.138870,0.227275
0.139088,0.250901
0.138175,0.227622
0.137375,0.227194
0.137022,0.225817
0.137258,0.226876
0.137461,0.225697
0.138067,0.227374
0.137279,0.225739
0.153042,0.264918
0.137925,0.229786
0.145839,0.234949
0.177571,0.262343
0.137174,0.226626
0.137825,0.225961
0.147906,0.237023
0.137418,0.226354
0.151922,0.264587
0.137297,0.226444
0.137666,0.226461
0.136936,0.226846
0.137107,0.225684
0.136960,0.226260
0.137402,0.228769
0.138002,0.226371
0.161472,0.250563
0.137746,0.226950
0.137540,0.226379
0.137754,0.227921
0.137737,0.226655
0.146958,0.239340
0.138209,0.229258
0.137985,0.227320
0.161474,0.247902
0.137350,0.226272
0.137511,0.227905
0.137285,0.225898
0.137864,0.229782
0.137396,0.225751
0.138614,0.227316
0.152365,0.240249
0.160961,0.247867
0.137671,0.226081
0.139553,0.228388
0.137022,0.226051
0.136673,0.225810
0.137263,0.226838
0.137483,0.226312
0.139616,0.228752
0.156739,0.244537
0.137391,0.227248
0.175300,0.264197
0.137602,0.227316
0.137395,0.225928
0.139132,0.229890
0.137582,0.226671
0.139312,0.249899
0.137575,0.226524
0.138041,0.226943
0.146531,0.235524
0.136678,0.224923
0.138133,0.228867
0.137490,0.226146
0.137112,0.225511
0.138893,0.250847
0.136934,0.226377
0.140850,0.230649
0.138753,0.224674
0.135813,0.222329
0.137268,0.223633
0.137384,0.224152
0.137641,0.224582
0.138028,0.251124
0.137314,0.225306
0.137644,0.226167
0.146233,0.234854
0.137024,0.225443
0.137248,0.225330
0.136637,0.224787
0.138473,0.227155
0.138113,0.257610
0.137419,0.227968
0.137281,0.225706
0.138589,0.229382
0.137093,0.228398
0.147601,0.236674
0.137479,0.226932
0.146545,0.243462
0.178598,0.272800
0.145720,0.243435
0.150312,0.247454
0.146590,0.244174
0.192320,0.291233
0.144941,0.240539
0.148136,0.245674
0.146968,0.243585
0.171914,0.265840
0.162315,0.258447
0.145182,0.240196
0.142744,0.237817
0.144394,0.240866
0.143581,0.238749
0.145862,0.243124
0.144074,0.240382
0.172039,0.264074
0.143253,0.239401
0.141929,0.237219
0.145859,0.241608
0.142369,0.237887
0.142446,0.235513
0.157923,0.252278
0.141222,0.234612
0.161251,0.256043
0.142392,0.237087
0.139726,0.232596
0.140080,0.232828
0.140182,0.231140
0.139806,0.231954
0.140193,0.233506
0.140621,0.258103
0.139632,0.230267
0.137570,0.229371
0.137739,0.230453
0.137533,0.227151
0.137450,0.226794
0.143406,0.238618
0.137773,0.227889
0.137825,0.252162
0.136925,0.227727
0.150545,0.237148
0.149883,0.237749
0.165417,0.255272
0.137762,0.226171
0.139224,0.228165
0.151183,0.237829
0.145764,0.258848
0.139587,0.242626
0.139760,0.230485
0.136607,0.225831
0.136817,0.227339
0.137240,0.225931
0.190521,0.292311
0.169610,0.259899
0.138759,0.251841
0.137842,0.228562
0.142339,0.236161
0.154570,0.244236
0.151186,0.241696
0.138390,0.228425
0.140610,0.234001
0.138693,0.228307
0.172389,0.260445
0.138923,0.228633
0.137073,0.226926
0.150473,0.239074
0.146210,0.238743
0.152467,0.240503
0.139718,0.229204
0.139926,0.229997
0.169273,0.259138
0.138930,0.229033
0.137721,0.227927
0.139673,0.230335
0.138131,0.229145
0.145774,0.235392
0.139156,0.228894
0.139849,0.233810
0.161194,0.249873
0.137822,0.227457
0.135984,0.229865
0.141205,0.245762
0.182578,0.269390
0.156075,0.244883
0.149179,0.243492
0.139636,0.232139
0.146539,0.237018
0.138887,0.229165
0.138912,0.230555
0.137515,0.229778
0.138268,0.229138
0.138932,0.228217
0.138412,0.229778
0.140125,0.252157
0.137999,0.228297
0.142447,0.242898
0.136591,0.228170
0.136424,0.228001
0.139982,0.229712
0.139513,0.228003
0.155745,0.245659
0.152883,0.267739
0.153192,0.245520
0.138477,0.228282
0.136916,0.228807
0.137599,0.230124
0.137556,0.226923
0.139344,0.231154
0.140327,0.231714
0.139193,0.253536
0.137547,0.229086
0.137772,0.228820
0.137156,0.228250
0.137830,0.229126
0.137865,0.229031
0.137583,0.227872
0.139891,0.232230
0.154980,0.267572
0.141183,0.230010
0.137143,0.228109
0.137487,0.230169
0.137795,0.229745
0.165663,0.252754
0.137573,0.229930
0.138229,0.228222
0.164581,0.252465
0.138479,0.229424
0.135587,0.226211
0.138103,0.229313
0.137378,0.228971
0.137546,0.228152
0.151926,0.241688
0.137685,0.229306
0.161940,0.249644
0.137493,0.227847
0.136893,0.227974
0.137137,0.227953
0.138040,0.230648
0.138776,0.228778
0.140000,0.231491
0.138446,0.229364
0.173554,0.259567
0.138031,0.228596
0.136624,0.228142
0.137260,0.228952
0.136793,0.227496
0.153351,0.241228
0.137877,0.228780
0.138972,0.230180
0.156802,0.248622
0.139603,0.229277
0.150958,0.240438
0.137535,0.229476
0.138041,0.229279
0.138677,0.230068
0.138559,0.228643
0.148239,0.261815
0.137514,0.226564
0.147592,0.237385
0.136812,0.228184
0.136859,0.228822
0.137321,0.229921
0.166945,0.252626
0.138011,0.228771
0.137586,0.251955
0.138287,0.227156
0.138875,0.237547
0.136614,0.226913
0.137280,0.227407
0.137969,0.226741
0.141432,0.233314
0.139682,0.231105
0.139134,0.254554
0.138037,0.227682
0.138680,0.228135
0.136683,0.226344
0.136529,0.227974
0.137801,0.227479
0.137911,0.227191
