starttransfer,total
0.139566,0.231463
0.140252,0.232896
0.140173,0.227316
0.141927,0.233016
0.148106,0.239817
0.140588,0.275351
0.138960,0.226584
0.138002,0.225585
0.139733,0.227480
0.139380,0.226513
0.139703,0.227022
0.145880,0.233728
0.141141,0.229074
0.140504,0.252471
0.139022,0.251017
0.137912,0.224684
0.138487,0.225341
0.140041,0.227537
0.141680,0.229605
0.173085,0.259202
0.140116,0.227365
0.142270,0.253407
0.140502,0.228532
0.140129,0.228625
0.140192,0.228279
0.138199,0.226162
0.139175,0.226048
0.152195,0.239195
0.150806,0.238457
0.140605,0.252041
0.138957,0.227825
0.138700,0.225412
0.140682,0.227180
0.141372,0.232436
0.139494,0.227466
0.147622,0.235352
0.140226,0.229122
0.140704,0.262303
0.139661,0.235578
0.139746,0.228209
0.138474,0.225890
0.139547,0.226850
0.138555,0.225430
0.139786,0.227617
0.140443,0.230316
0.140072,0.249976
0.139959,0.229269
0.138636,0.225438
0.139068,0.228070
0.139426,0.227251
0.138247,0.225663
0.139707,0.228441
0.140710,0.227789
0.141618,0.251011
0.139650,0.242456
0.145218,0.232266
0.142229,0.238787
0.139744,0.226648
0.140103,0.227959
0.194173,0.284017
0.147398,0.241019
0.200684,0.298556
0.141732,0.229485
0.139977,0.227693
0.145958,0.236065
0.141181,0.232402
0.141735,0.231453
0.140709,0.230366
0.142770,0.234040
0.166802,0.254557
0.151365,0.242927
0.141624,0.231344
0.139344,0.226949
0.149141,0.236914
0.140386,0.228556
0.141738,0.233176
0.164059,0.260825
0.222482,0.317151
0.147225,0.236324
0.160560,0.262079
0.139223,0.229041
0.148541,0.236739
0.146033,0.236055
0.144141,0.242245
0.145164,0.233900
0.165691,0.249883
0.138934,0.225965
0.138907,0.231050
0.162874,0.253713
0.144889,0.237763
0.160484,0.256142
0.140756,0.230450
0.141992,0.230493
0.173700,0.257959
0.135043,0.222588
0.153972,0.243964
0.140895,0.229204
0.141861,0.229931
0.168874,0.254347
0.144270,0.234121
0.153079,0.241352
0.172376,0.258840
0.139881,0.227823
0.140503,0.229022
0.141699,0.238846
0.146616,0.234857
0.139719,0.228368
0.140518,0.228847
0.141373,0.229581
0.176091,0.261269
0.139842,0.228329
0.140662,0.228492
0.150350,0.237987
0.139491,0.228565
0.138585,0.228845
0.152856,0.240956
0.139401,0.227596
0.165872,0.251927
0.141006,0.229334
0.151120,0.238650
0.152027,0.239707
0.138942,0.227015
0.149390,0.236260
0.155413,0.244441
0.141688,0.230676
0.143120,0.254515
0.143644,0.231617
0.140026,0.228188
0.142034,0.229198
0.139663,0.229528
0.139062,0.227404
0.139430,0.229905
0.139792,0.233383
0.140871,0.251905
0.139857,0.230240
0.139579,0.228295
0.140974,0.227539
0.138823,0.226276
0.167761,0.253555
0.139818,0.230372
0.139859,0.228948
0.139622,0.262124
0.138702,0.226154
0.139252,0.226754
0.141583,0.230009
0.139018,0.227570
0.138289,0.227581
0.139007,0.227331
0.140123,0.228155
0.140846,0.251258
0.139702,0.224910
0.139184,0.224275
0.141572,0.227261
0.139720,0.226586
0.139379,0.227353
0.140231,0.226889
0.139453,0.227578
0.141231,0.229267
0.173466,0.256582
0.139779,0.229850
0.141236,0.228173
0.139216,0.226751
0.138781,0.226315
0.153684,0.240558
0.139569,0.228505
0.140459,0.228883
0.165395,0.251256
0.138202,0.226299
0.151684,0.239124
0.139140,0.228002
0.139822,0.229686
0.139393,0.229044
0.140005,0.244295
0.140616,0.227959
0.166450,0.253602
0.139429,0.228323
0.149162,0.237452
0.138283,0.226088
0.177865,0.262231
0.139239,0.227510
0.140070,0.228895
0.141221,0.230173
0.140982,0.254006
0.139573,0.227373
0.140731,0.228671
0.138771,0.226895
0.139190,0.226946
0.139481,0.228116
0.151559,0.238399
0.139582,0.228244
0.141799,0.254626
0.139657,0.227572
0.139509,0.226812
0.149756,0.237886
0.140537,0.229502
0.139306,0.227578
0.140305,0.228983
0.152431,0.239935
0.141108,0.252543
0.140255,0.229487
0.139957,0.227899
0.138981,0.226407
0.148208,0.235853
0.140516,0.229140
0.140068,0.230204
0.140792,0.229722
0.141104,0.250642
0.146784,0.234753
0.145880,0.231080
0.138151,0.225997
0.139812,0.226034
0.139167,0.224569
0.143013,0.227963
0.148282,0.234314
0.140801,0.228035
0.164436,0.248480
0.148184,0.239501
0.150509,0.236971
0.179167,0.264244
0.148362,0.233708
0.139201,0.223184
0.139306,0.223104
0.140255,0.225515
0.165793,0.249090
0.143298,0.229091
0.138406,0.223290
0.138621,0.223671
0.138781,0.224074
0.140497,0.226064
0.140671,0.227018
0.139610,0.226089
0.183500,0.267032
0.135474,0.218751
0.138167,0.221510
0.139413,0.225142
0.138957,0.224052
0.138728,0.223917
0.139925,0.225088
0.140975,0.228180
0.140540,0.250453
0.138637,0.225174
0.138032,0.224675
0.138512,0.225325
0.139571,0.229650
0.139383,0.226886
0.139650,0.227776
0.138556,0.225781
0.140660,0.251589
0.140599,0.228625
0.138188,0.225717
0.138968,0.226047
0.137787,0.225432
0.144123,0.230939
0.146291,0.233953
0.140763,0.228804
0.139992,0.249592
0.139907,0.227317
0.137997,0.224782
0.139523,0.227400
0.139141,0.226995
0.166798,0.250829
0.138628,0.227737
0.138999,0.225443
0.140040,0.248291
0.139258,0.222523
0.138469,0.222609
0.138236,0.223414
0.139357,0.224141
0.140444,0.226550
0.139601,0.225400
0.140092,0.227738
0.140892,0.228026
0.172127,0.254847
0.138883,0.225459
0.138845,0.226394
0.138549,0.225804
0.138791,0.226414
0.138337,0.225589
0.140399,0.228091
0.140697,0.228067
0.166058,0.249167
0.137792,0.224840
0.137950,0.224387
0.151479,0.238019
0.150730,0.233965
0.136822,0.228832
0.142035,0.229726
0.140082,0.224568
0.174373,0.257985
0.139975,0.225656
0.139300,0.224881
0.139928,0.224799
0.140712,0.249506
0.141144,0.227393
0.139485,0.225966
0.139935,0.227076
0.140818,0.250206
0.139385,0.225544
0.140308,0.228002
0.141074,0.228512
0.149774,0.236953
0.174237,0.260241
0.151259,0.237717
0.140907,0.228428
0.139621,0.251002
0.139613,0.226961
0.139883,0.227681
0.146632,0.233831
0.140706,0.228498
0.140012,0.227183
0.138766,0.226633
0.139942,0.227725
0.152334,0.264082
0.139929,0.226984
0.140675,0.229099
0.142557,0.228950
0.144800,0.233124
0.139273,0.223555
0.140108,0.226040
0.139412,0.224846
0.140930,0.247272
0.147650,0.231494
0.138659,0.221536
0.145130,0.227667
0.138956,0.222598
0.139952,0.225226
0.140122,0.225615
0.150561,0.234464
0.141499,0.227830
0.173055,0.254039
0.139230,0.226297
0.140534,0.227785
0.151547,0.240261
0.139377,0.227248
0.150859,0.236612
0.139764,0.228856
0.140899,0.230213
0.177555,0.261384
0.140849,0.228007
0.153267,0.239628
0.140670,0.227313
0.139082,0.226625
0.173006,0.257807
0.140495,0.227344
0.141810,0.229544
0.166401,0.253312
0.139528,0.227145
0.139436,0.226486
0.141850,0.228576
0.141043,0.229145
0.138325,0.225367
0.140033,0.229551
0.140527,0.229475
0.141003,0.250662
0.139357,0.227454
0.138790,0.227844
0.149578,0.235871
0.140150,0.228490
0.139871,0.226939
0.139285,0.227098
0.139368,0.226890
0.151988,0.262313
0.139268,0.228285
0.140963,0.228546
0.148609,0.236323
0.140931,0.229195
0.149853,0.236237
0.139666,0.228075
0.141293,0.229571
0.141972,0.253231
0.139557,0.226814
0.150607,0.236763
0.153004,0.239881
0.140727,0.230456
0.139787,0.226858
0.140035,0.227429
0.151354,0.237849
0.141712,0.250497
0.139710,0.225050
0.139669,0.224996
0.146934,0.232644
0.138422,0.223144
0.166136,0.248309
0.140219,0.225400
0.140602,0.227097
0.142074,0.228466
0.163623,0.247429
0.140838,0.227616
0.148347,0.235573
0.141489,0.228101
0.138639,0.225758
0.139770,0.227483
0.140472,0.227413
0.140985,0.230173
0.165777,0.251144
0.140254,0.228331
0.138429,0.225312
0.139606,0.226749
0.140165,0.227336
0.139090,0.227028
0.139660,0.226956
0.139746,0.229523
0.165530,0.251125
0.151384,0.237732
0.147980,0.235717
0.140231,0.227469
0.138314,0.224785
0.139935,0.227323
0.140584,0.230140
0.140925,0.228390
0.140611,0.250884
0.143357,0.236005
0.145192,0.233143
0.150355,0.237354
0.149781,0.237322
0.150197,0.237271
0.140617,0.229318
0.139932,0.227755
0.150929,0.260723
0.139306,0.227045
0.138204,0.223303
0.137694,0.221819
0.166738,0.248521
0.139476,0.224582
0.139366,0.225411
0.140521,0.226182
0.140563,0.250815
0.139430,0.226268
0.143200,0.225402
0.138644,0.222146
0.138335,0.223856
0.139051,0.223532
0.140794,0.227789
0.140303,0.225739
0.141509,0.249292
0.138788,0.224528
0.135857,0.218643
0.136758,0.219830
0.138863,0.224758
0.138730,0.223366
0.139649,0.225071
0.140117,0.225091
0.139596,0.225498
0.175902,0.257159
0.148695,0.233423
0.138295,0.226297
0.138910,0.225425
0.144310,0.232121
0.147067,0.234853
0.140612,0.228689
0.139973,0.227162
0.165198,0.251386
0.139835,0.242218
0.149872,0.238876
0.150886,0.237828
0.138864,0.225942
0.139031,0.227434
0.139718,0.227060
0.140291,0.228682
0.166422,0.252119
0.148890,0.234763
0.137637,0.224819
0.138331,0.226081
0.167612,0.253224
0.150719,0.237763
0.141987,0.229294
0.140210,0.227645
0.141089,0.254759
0.148218,0.235395
0.138035,0.227013
0.138425,0.225555
0.138408,0.226667
0.141449,0.228725
0.141091,0.229820
0.139202,0.226061
0.141685,0.261873
0.135393,0.221173
0.137729,0.222727
0.138983,0.224362
0.139312,0.227076
0.140013,0.227955
0.140291,0.227616
0.138804,0.225800
0.140341,0.251144
0.138688,0.225324
0.138755,0.226453
0.137977,0.226998
0.137832,0.224332
0.138921,0.226234
0.140790,0.228916
0.139819,0.229391
0.140062,0.249960
0.137395,0.224157
0.136478,0.221655
0.138718,0.224011
0.138354,0.222786
0.138819,0.225502
0.139405,0.225617
0.139071,0.224999
0.140624,0.227901
0.171619,0.255952
0.148588,0.235016
0.148176,0.234040
0.139461,0.227101
0.169541,0.255043
0.141262,0.229416
0.151763,0.238295
0.152022,0.238723
0.165795,0.249774
0.140499,0.227934
0.139456,0.228461
0.150946,0.237945
0.147002,0.235550
0.139139,0.226890
0.157130,0.244751
0.140937,0.227735
0.165952,0.251470
0.139699,0.227878
0.139966,0.227256
0.139142,0.227142
0.141996,0.232185
0.151794,0.239471
0.139883,0.227966
0.138941,0.227646
0.141609,0.251701
0.149115,0.236022
0.139329,0.227110
0.141258,0.229916
0.139906,0.228171
0.139463,0.227129
0.151637,0.237585
0.140999,0.229784
0.146006,0.257031
0.139549,0.227234
0.140176,0.228581
0.151624,0.238395
0.138634,0.224431
0.136886,0.220876
0.140345,0.225341
0.140761,0.226486
0.140621,0.250441
0.139387,0.224730
0.139982,0.225549
0.140680,0.226591
0.139243,0.226124
0.178026,0.261734
0.139324,0.227339
0.140073,0.227303
0.141655,0.254445
0.139335,0.226243
0.138651,0.221875
0.146811,0.230200
0.137661,0.219812
0.136192,0.218645
0.138156,0.221859
0.139194,0.222783
0.140819,0.226092
0.165286,0.247290
0.140085,0.225529
0.140765,0.226706
