starttransfer,total
0.137342,0.228178
0.137830,0.228680
0.144693,0.237003
0.139698,0.253758
0.150293,0.240716
0.136081,0.225136
0.137583,0.226159
0.142433,0.233880
0.137117,0.226418
0.147180,0.235397
0.137900,0.227846
0.138924,0.252612
0.142560,0.234059
0.136456,0.227081
0.137234,0.230783
0.137876,0.228941
0.137765,0.229469
0.143916,0.236801
0.139288,0.231347
0.152804,0.269230
0.136160,0.227067
0.137397,0.229381
0.143242,0.236725
0.137216,0.229766
0.136882,0.229218
0.152661,0.242351
0.138805,0.231245
0.144589,0.260071
0.168624,0.259583
0.136573,0.227426
0.138187,0.230256
0.137565,0.229053
0.142756,0.234698
0.136976,0.228398
0.137662,0.229032
0.139930,0.254379
0.154576,0.248011
0.144143,0.235926
0.138464,0.229747
0.146538,0.238375
0.137217,0.228791
0.138526,0.230581
0.157142,0.248570
0.138413,0.253212
0.137891,0.229056
0.140010,0.230786
0.139584,0.230818
0.145838,0.236893
0.139231,0.231027
0.138910,0.228216
0.138797,0.227858
0.139291,0.253392
0.143167,0.232237
0.137813,0.228358
0.138905,0.229379
0.139135,0.232800
0.138906,0.230001
0.143565,0.235316
0.140533,0.233015
0.137959,0.249638
0.137849,0.225292
0.138413,0.228094
0.143729,0.233208
0.138402,0.228721
0.137689,0.226831
0.136820,0.223691
0.138561,0.225749
0.171759,0.260262
0.166575,0.252559
0.137966,0.227108
0.138989,0.229460
0.139826,0.229796
0.142818,0.233953
0.137700,0.228251
0.138208,0.228913
0.162964,0.251771
0.137786,0.228339
0.144052,0.235454
0.138717,0.229836
0.139724,0.231246
0.137828,0.229199
0.152733,0.244467
0.150746,0.242337
0.170241,0.255772
0.138853,0.227927
0.138656,0.228018
0.138548,0.228539
0.142935,0.233190
0.137864,0.229023
0.151650,0.259851
0.145120,0.266973
0.138033,0.231149
0.148600,0.246367
0.147902,0.247194
0.147893,0.248437
0.137742,0.227267
0.137821,0.227124
0.149600,0.249493
0.168312,0.255343
0.136712,0.226500
0.141740,0.231275
0.135334,0.223691
0.135912,0.221733
0.146381,0.233393
0.142447,0.230851
0.138296,0.226279
0.162964,0.251531
0.144702,0.232705
0.164648,0.253763
0.142266,0.232343
0.136365,0.226196
0.137882,0.227432
0.137762,0.228506
0.138080,0.229423
0.166233,0.255934
0.135782,0.227431
0.137347,0.228233
0.138062,0.229182
0.138104,0.229693
0.143823,0.237473
0.138191,0.229563
0.138136,0.228706
0.140992,0.227998
0.136017,0.224669
0.141699,0.232079
0.137305,0.226458
0.140604,0.229453
0.138073,0.229405
0.151407,0.241239
0.143228,0.256174
0.147721,0.233311
0.136487,0.223013
0.137202,0.225763
0.137887,0.226741
0.153312,0.241655
0.136885,0.225968
0.138070,0.228698
0.138561,0.252382
0.138638,0.229151
0.141956,0.234568
0.136623,0.228843
0.136525,0.227659
0.137424,0.228774
0.137863,0.229915
0.157363,0.249010
0.138064,0.263692
0.147652,0.239967
0.138226,0.237255
0.165603,0.254815
0.153479,0.244292
0.138859,0.228368
0.137671,0.226874
0.137685,0.226383
0.138074,0.262744
0.140307,0.230571
0.135795,0.225075
0.134743,0.221223
0.136010,0.224059
0.137189,0.226311
0.142464,0.231687
0.136743,0.226169
0.137205,0.250821
