starttransfer,total
0.090487,0.182039
0.089510,0.180746
0.089606,0.180557
0.090408,0.186211
0.089430,0.179232
0.089389,0.179946
0.088787,0.178600
0.089553,0.179574
0.088993,0.179152
0.089250,0.179336
0.088227,0.177835
0.089052,0.178936
0.089675,0.179888
0.095644,0.186040
0.089647,0.180191
0.089775,0.181199
0.089418,0.182569
0.089299,0.179131
0.089915,0.180521
0.089551,0.180252
0.088141,0.178024
0.088597,0.180251
0.089213,0.185130
0.090375,0.181325
0.090025,0.180639
0.088972,0.179484
0.092422,0.184689
0.088803,0.181619
0.089118,0.179654
0.089391,0.180636
0.088790,0.178588
0.089791,0.181714
0.095950,0.183324
0.089651,0.182206
0.088814,0.179868
0.089216,0.180052
0.088521,0.180821
0.090684,0.184401
0.088466,0.178463
0.090050,0.181789
0.088001,0.179607
0.088975,0.184159
0.089057,0.181589
0.088681,0.181275
0.118536,0.206755
0.088525,0.179843
0.088565,0.178424
0.106173,0.197397
0.088373,0.179249
0.089579,0.180390
0.088943,0.178333
0.096962,0.184281
0.088405,0.178942
0.089298,0.180294
0.090414,0.181916
0.090668,0.180612
0.089765,0.179975
0.088696,0.181599
0.088556,0.180591
0.089454,0.179483
0.088192,0.183280
0.098210,0.187808
0.088966,0.178757
0.089484,0.182652
0.089917,0.181708
0.087957,0.178609
0.088804,0.177953
0.088535,0.178371
0.089269,0.180040
0.089759,0.181849
0.096211,0.182740
0.088275,0.177980
0.088978,0.179362
0.089422,0.180317
0.089440,0.180542
0.088400,0.178275
0.092597,0.181662
0.093443,0.183749
0.089126,0.181935
0.090281,0.187953
0.088620,0.177966
0.089014,0.179650
0.089305,0.179141
0.088810,0.183513
0.090167,0.181475
0.107269,0.196302
0.088560,0.179388
0.088526,0.178508
0.088506,0.178743
0.096910,0.185389
0.088536,0.178683
0.088594,0.178706
0.088452,0.178018
0.088641,0.180639
0.090503,0.181233
0.116872,0.205499
0.088758,0.178798
0.088844,0.179172
0.092142,0.188045
0.090050,0.180835
0.088536,0.179485
0.089166,0.178436
0.087800,0.175625
0.088800,0.178450
0.090106,0.179366
0.087484,0.176103
0.089013,0.176095
0.088452,0.178685
0.096244,0.182967
0.088510,0.178847
0.088452,0.179125
0.089371,0.179765
0.088562,0.178605
0.088424,0.178462
0.088829,0.179444
0.088653,0.179446
0.088872,0.179260
0.089788,0.184543
0.088306,0.178551
0.090797,0.181592
0.089405,0.179838
0.089338,0.178827
0.088832,0.179490
0.088228,0.178599
0.088455,0.178565
0.088806,0.178578
0.090474,0.185406
0.104506,0.192880
0.088748,0.178883
0.088816,0.179337
0.088873,0.179126
0.088758,0.179376
0.089017,0.180532
0.088387,0.179623
0.088689,0.178503
0.089006,0.179236
0.089167,0.183792
0.088743,0.178090
0.088495,0.178691
0.088761,0.178972
0.099042,0.190572
0.089445,0.180363
0.089091,0.179755
0.088532,0.179870
0.089040,0.181014
0.088630,0.178655
0.088957,0.180305
0.117879,0.207762
0.088624,0.179183
0.089334,0.179833
0.088690,0.178948
0.088977,0.178816
0.089396,0.180755
0.088810,0.179070
0.090647,0.180949
0.090216,0.186159
0.088738,0.179151
0.088950,0.179888
0.088655,0.179083
0.089607,0.180306
0.089134,0.178954
0.088885,0.179059
0.089281,0.178647
0.088975,0.178767
0.089207,0.179859
0.089196,0.181922
0.088742,0.178736
0.088703,0.179029
0.088813,0.179304
0.090291,0.189326
0.090440,0.181028
0.089040,0.177676
0.089487,0.180381
0.089809,0.180757
0.089323,0.184540
0.091961,0.182707
0.090452,0.203690
0.089601,0.180209
0.095301,0.186438
0.089529,0.180039
0.089914,0.180348
0.090528,0.182225
0.089026,0.180170
0.088124,0.177718
0.089173,0.188354
0.090564,0.183170
0.088992,0.179365
0.089006,0.179424
0.088371,0.178185
0.089640,0.180948
0.088475,0.178928
0.090868,0.182017
0.090013,0.180827
0.088415,0.178707
0.093388,0.181503
0.088828,0.179398
0.088829,0.178998
0.090600,0.181108
0.088683,0.179115
0.118422,0.205733
0.088356,0.177980
0.089279,0.179857
0.090715,0.182496
0.092198,0.189270
0.088805,0.180009
0.089113,0.179432
0.088923,0.180325
0.089670,0.179594
0.088952,0.179117
