starttransfer,total
0.165061,0.252699
0.155169,0.243270
0.140168,0.229956
0.154758,0.248011
0.139331,0.228703
0.140225,0.231291
0.140556,0.229822
0.140971,0.230310
0.164725,0.251445
0.139150,0.228598
0.139255,0.229307
0.140459,0.231437
0.140910,0.230453
0.139817,0.229265
0.141553,0.231699
0.141581,0.231367
0.164249,0.251206
0.140947,0.229748
0.140249,0.229556
0.141625,0.231212
0.140388,0.230128
0.139137,0.228054
0.141160,0.230674
0.140993,0.230540
0.162841,0.249807
0.155415,0.245283
0.138443,0.227147
0.139920,0.229020
0.139786,0.229345
0.139499,0.229046
0.140393,0.230010
0.140649,0.253501
0.140453,0.228956
0.139641,0.228359
0.138934,0.227782
0.140653,0.232030
0.139315,0.230573
0.165639,0.256435
0.168574,0.255473
0.140321,0.251980
0.139659,0.228598
0.142415,0.231515
0.151782,0.239855
0.152373,0.240533
0.151987,0.241260
0.152186,0.240373
0.141550,0.230358
0.141273,0.253755
0.139509,0.225754
0.146475,0.233539
0.139363,0.230211
0.139983,0.230309
0.140568,0.228647
0.139553,0.227081
0.139921,0.228175
0.140985,0.254978
0.140923,0.226617
0.138411,0.224074
0.138759,0.225102
0.138295,0.225449
0.139326,0.226056
0.139627,0.226684
0.141762,0.229873
0.140675,0.253554
0.139597,0.227824
0.139410,0.228522
0.135997,0.220668
0.137336,0.223146
0.139259,0.227596
0.139127,0.226631
0.140152,0.227565
0.140870,0.251806
0.139792,0.227977
0.138898,0.226142
0.139071,0.228523
0.139171,0.227804
0.138960,0.228251
0.173048,0.258513
0.146456,0.235807
0.161905,0.251708
0.139704,0.228959
0.140153,0.230554
0.138636,0.227955
0.139027,0.228566
0.138928,0.228478
0.139041,0.228174
0.139494,0.228257
0.164743,0.252354
0.149630,0.249041
0.139492,0.228311
0.138255,0.226455
0.140317,0.230115
0.139382,0.228347
0.139922,0.228727
0.140132,0.228809
0.171575,0.257661
0.139161,0.225640
0.140152,0.226728
0.138682,0.225096
0.139676,0.226869
0.138957,0.226638
0.139803,0.227615
0.140746,0.230782
0.162435,0.247886
0.139659,0.229156
0.139517,0.229837
0.138558,0.227220
0.139424,0.229650
0.138838,0.227310
0.139399,0.228552
0.140156,0.229526
0.161697,0.249746
0.139726,0.228627
0.140119,0.228670
0.138454,0.227143
0.139967,0.229552
0.139706,0.229123
0.145491,0.234589
0.168288,0.274120
0.139433,0.228548
0.140560,0.232853
0.140872,0.230581
0.139817,0.230374
0.151145,0.239631
0.139907,0.229735
0.140894,0.231759
0.154912,0.265098
0.139247,0.230034
0.145956,0.234276
0.138676,0.230795
0.152554,0.240782
0.140285,0.229829
0.139720,0.230432
0.140561,0.231658
0.141288,0.253872
0.139904,0.231329
0.140510,0.229197
0.138443,0.228310
0.138725,0.224530
0.138824,0.225925
0.140347,0.228346
0.141240,0.230563
0.140551,0.253791
0.139362,0.229870
0.139061,0.228808
0.138894,0.228103
0.140513,0.230885
0.139704,0.228506
0.143338,0.231865
0.139166,0.228653
0.140906,0.254040
0.140277,0.229185
0.139794,0.228279
0.138756,0.226154
0.137777,0.224747
0.139379,0.226597
0.140438,0.227669
0.146305,0.235124
0.141180,0.254010
0.168357,0.259141
0.141186,0.229890
0.139378,0.228003
0.140933,0.231459
0.139336,0.227853
0.140498,0.229537
0.140717,0.230773
0.164933,0.254020
0.141090,0.231419
0.139709,0.230541
0.138444,0.227670
0.139379,0.228668
0.140100,0.230137
0.140770,0.230106
0.140273,0.229223
0.164725,0.252168
0.139891,0.229279
0.140672,0.233569
0.138525,0.228390
0.139670,0.230716
0.139914,0.229420
0.140189,0.229305
0.140398,0.228060
0.164268,0.249203
0.139769,0.226963
0.147998,0.234781
0.139474,0.227417
0.140043,0.229421
0.159579,0.247202
0.140408,0.229706
0.140050,0.231457
0.162969,0.249704
0.153336,0.241491
0.141661,0.239183
0.138577,0.227387
0.139072,0.228343
0.140259,0.230105
0.139933,0.235598
0.144182,0.234665
0.160136,0.250496
0.168468,0.253869
0.141726,0.231596
0.139978,0.229741
0.139842,0.229234
0.140128,0.229396
0.139341,0.229003
0.141517,0.253188
0.139819,0.228640
0.141027,0.226478
0.141133,0.228342
0.139297,0.227822
0.139593,0.226913
0.139199,0.226867
0.141158,0.229097
0.141411,0.252941
0.148824,0.237783
0.152818,0.241551
0.142818,0.234034
0.141405,0.231186
0.140429,0.229639
0.142635,0.232057
0.140011,0.229569
0.141207,0.253869
0.140105,0.231441
0.152601,0.241278
0.140506,0.230372
0.139936,0.229363
0.140091,0.228233
0.140601,0.229548
0.155505,0.243059
0.141103,0.254847
0.140190,0.229910
0.140035,0.228607
0.140713,0.230054
0.140596,0.230709
0.139365,0.228751
0.139463,0.229107
0.147496,0.236278
0.140907,0.253900
0.178085,0.265765
0.183417,0.266532
0.139636,0.226549
0.140030,0.226733
0.140054,0.227951
0.140844,0.227969
0.141477,0.230505
0.140469,0.253342
0.140171,0.229110
0.140289,0.229569
0.139545,0.228418
0.139627,0.229165
0.138556,0.227829
0.140246,0.230698
0.140916,0.230887
0.165062,0.253079
