starttransfer,total
0.138404,0.225647
0.139121,0.227863
0.152972,0.239506
0.151901,0.238489
0.138062,0.226301
0.138798,0.226996
0.139776,0.231198
0.177338,0.265179
0.152117,0.239109
0.139307,0.230306
0.138695,0.226444
0.151252,0.237768
0.152506,0.239155
0.150254,0.242668
0.138170,0.230696
0.183249,0.269947
0.151199,0.237410
0.142125,0.228105
0.140655,0.227016
0.136998,0.223199
0.138120,0.224066
0.137997,0.222847
0.138120,0.225807
0.192181,0.271977
0.138642,0.223606
0.137116,0.221621
0.139284,0.225307
0.149693,0.236637
0.137339,0.221769
0.135257,0.219716
0.136240,0.219487
0.160899,0.245694
0.136219,0.223588
0.139409,0.226311
0.148915,0.233006
0.143728,0.230969
0.150059,0.235982
0.149940,0.236725
0.138236,0.225739
0.161727,0.246549
0.138231,0.226146
0.138697,0.228134
0.138707,0.226136
0.152049,0.238401
0.137504,0.225650
0.139970,0.229799
0.139266,0.227853
0.161732,0.248487
0.139298,0.226878
0.138356,0.227978
0.138701,0.227654
0.146912,0.237815
0.138137,0.230664
0.139134,0.228363
0.138243,0.227088
0.186019,0.271324
0.150618,0.242461
0.137907,0.224669
0.139115,0.227771
0.136783,0.225187
0.138336,0.226185
0.137918,0.226928
0.139215,0.227040
0.167406,0.253948
0.167194,0.253937
0.137587,0.222077
0.144097,0.229231
0.137501,0.224103
0.137258,0.226451
0.138847,0.226598
0.138410,0.246280
0.147912,0.233419
0.135797,0.225360
0.137782,0.224751
0.137523,0.226284
0.137547,0.225555
0.138755,0.228583
0.152458,0.241567
0.145509,0.261058
0.133551,0.218223
0.135759,0.221001
0.137805,0.224769
0.147591,0.233559
0.149250,0.234479
0.137385,0.224145
0.145059,0.234630
0.139215,0.250253
0.136112,0.220210
0.137260,0.221406
0.148136,0.233215
0.143530,0.229465
0.138948,0.226812
0.138203,0.226943
0.139141,0.225784
0.138103,0.250578
0.141626,0.228290
0.155819,0.243565
0.137422,0.226024
0.139689,0.227808
0.138319,0.226711
0.140301,0.234747
0.152303,0.240861
0.151382,0.263963
0.147593,0.232994
0.137182,0.222326
0.164955,0.244235
0.135169,0.219248
0.135388,0.223903
0.137090,0.221213
0.138088,0.225519
0.138269,0.259761
0.133894,0.218832
0.141716,0.225750
0.135386,0.221469
0.137563,0.222084
0.138703,0.226621
0.137668,0.226253
0.137639,0.225051
0.138884,0.252452
0.144217,0.231559
0.137152,0.224448
0.137716,0.225084
0.136735,0.224900
0.137395,0.224187
0.137798,0.224510
0.140153,0.230623
0.137879,0.251726
0.137557,0.226921
0.136898,0.224719
0.137926,0.228541
0.137741,0.225942
0.137341,0.225399
0.137854,0.226241
0.137707,0.226245
0.139099,0.253222
0.149758,0.237979
0.135962,0.224002
0.137672,0.228837
0.137518,0.225266
0.137131,0.222317
0.138923,0.226225
0.138579,0.225743
0.138051,0.253239
0.137205,0.223257
0.136096,0.223223
0.137673,0.224919
0.138136,0.226842
0.165239,0.248468
0.138517,0.225891
0.139080,0.227593
0.138681,0.251807
0.138759,0.226130
0.135765,0.224755
0.137824,0.230685
0.139996,0.230479
0.138830,0.224325
0.151544,0.251789
0.152396,0.252980
0.168037,0.253069
0.155973,0.255320
0.150554,0.249652
0.137230,0.222911
0.137052,0.224510
0.145644,0.233834
0.153872,0.257752
0.179773,0.260314
0.148368,0.230764
0.138622,0.222677
0.141291,0.225176
0.137481,0.222964
0.136713,0.223874
0.138169,0.225015
0.138009,0.223896
0.175014,0.257277
0.139263,0.224769
0.138853,0.224126
0.157582,0.242581
0.134643,0.217833
0.134856,0.217809
0.138856,0.224606
0.137982,0.223276
0.139440,0.221903
0.135152,0.217329
0.136271,0.220700
0.143138,0.228968
0.139297,0.224534
0.137406,0.221285
0.138452,0.224841
0.167077,0.273175
0.146730,0.230595
0.135653,0.219094
0.137178,0.221770
0.135378,0.220320
0.137800,0.225758
0.138231,0.224046
0.137828,0.224343
0.137369,0.247723
0.136700,0.219849
0.146385,0.229875
0.148255,0.231100
0.137203,0.221966
0.138005,0.224490
0.137615,0.223364
0.138659,0.225659
0.150897,0.259865
0.136834,0.232725
0.138579,0.225752
0.148011,0.234486
0.138846,0.226078
0.148006,0.234956
0.138189,0.226566
0.142794,0.230696
0.138255,0.260280
0.137956,0.226811
0.137674,0.225964
0.157063,0.242680
0.137906,0.225860
0.136752,0.225136
0.138538,0.226724
0.139377,0.228452
0.137822,0.260992
0.138209,0.226204
0.138868,0.227129
0.152384,0.244928
0.137095,0.228286
0.138739,0.229083
0.137177,0.225289
0.137603,0.226930
0.153060,0.266149
0.167126,0.251979
0.137214,0.224867
0.146053,0.235554
0.137444,0.226138
0.137026,0.226973
0.137676,0.225835
0.137904,0.226664
0.139425,0.254094
0.149970,0.236547
0.138191,0.226380
0.137998,0.227601
0.136475,0.226025
0.137866,0.227357
0.151461,0.237761
0.138302,0.226525
0.137114,0.252410
0.137614,0.228269
0.138447,0.227772
0.137795,0.225205
0.136467,0.225210
0.152024,0.241441
0.150876,0.239680
0.139265,0.227666
0.137953,0.252375
0.136811,0.226398
0.152585,0.238785
0.149692,0.236852
0.164839,0.253096
0.137259,0.224972
0.137107,0.228605
0.152861,0.240131
0.137357,0.249229
0.153622,0.240937
0.152958,0.240526
0.136214,0.221350
0.136921,0.222970
0.136049,0.222202
0.148307,0.232730
0.150204,0.235263
0.137896,0.250978
0.180491,0.259908
0.137555,0.223057
0.142737,0.222988
0.143276,0.223707
0.136359,0.221812
0.146688,0.228357
0.138881,0.224009
0.149768,0.259833
0.140187,0.222278
0.135678,0.219789
0.144553,0.226954
0.141423,0.227309
0.151042,0.235162
0.149701,0.235698
0.149554,0.246292
0.140953,0.253029
0.147641,0.231431
0.139029,0.224187
0.136214,0.219776
0.134590,0.217844
0.140588,0.224754
0.144939,0.227228
0.140332,0.224192
0.162939,0.249248
0.149088,0.233950
0.138178,0.223685
0.162386,0.252028
0.145877,0.231579
0.140877,0.226725
0.137658,0.224695
0.151369,0.239660
0.162336,0.247249
0.139492,0.223103
0.137775,0.222392
0.137710,0.224093
0.138987,0.225692
0.137062,0.223786
0.137788,0.224027
0.137314,0.222358
0.161390,0.247659
0.137479,0.223593
0.137858,0.224482
0.165012,0.249553
0.138619,0.227471
0.136807,0.226518
0.139117,0.230032
0.137484,0.225632
0.161573,0.248610
0.142071,0.229800
0.137900,0.231092
0.135450,0.222442
0.137289,0.221766
0.149489,0.234324
0.149775,0.234550
0.136995,0.224247
0.167619,0.250539
0.138884,0.226569
0.137642,0.225218
0.133125,0.217677
0.136975,0.221003
0.137828,0.223854
0.137523,0.223681
0.139690,0.227346
0.160201,0.245484
0.137314,0.226734
0.138387,0.224974
0.141469,0.228856
0.156119,0.242433
0.137281,0.225699
0.139127,0.227113
0.139306,0.227830
0.159762,0.245124
0.138888,0.227098
0.137613,0.225127
0.138403,0.230941
0.138564,0.227047
0.137602,0.226450
0.137015,0.224832
0.137645,0.224975
0.173023,0.260698
0.152644,0.239515
0.137699,0.225637
0.138666,0.225855
0.137767,0.228872
0.166224,0.251834
0.137476,0.225886
0.139443,0.248824
0.137864,0.225660
0.137582,0.223672
0.137041,0.223017
0.138402,0.224479
0.138693,0.225724
0.137205,0.223709
0.165559,0.251222
0.137856,0.247887
0.138650,0.224863
0.139142,0.223306
0.136807,0.220586
0.144170,0.228704
0.136750,0.224484
0.137585,0.224941
0.137273,0.222772
0.137277,0.246084
0.138175,0.224196
0.137467,0.227031
0.138173,0.225133
0.138536,0.229851
0.146492,0.235076
0.136986,0.223612
0.136980,0.224661
0.137660,0.249047
0.137854,0.224494
0.138730,0.226645
0.139822,0.227352
0.138537,0.227720
0.137772,0.225342
0.137660,0.225618
0.137005,0.224815
0.138018,0.250510
0.136443,0.226304
0.137317,0.224297
0.137575,0.224964
0.137949,0.224688
0.137799,0.226359
0.137251,0.227532
0.138140,0.225876
0.166623,0.277045
0.136627,0.224385
0.138936,0.227514
0.138550,0.227221
0.140219,0.228439
0.151704,0.238789
0.136443,0.224234
0.138729,0.226603
0.138248,0.252704
0.137930,0.225217
0.139234,0.231532
0.137451,0.224819
0.140566,0.227363
0.136484,0.224502
0.137476,0.226170
0.138744,0.227097
0.146096,0.260814
0.140131,0.228067
0.151573,0.239198
0.138204,0.227108
0.140493,0.240790
0.137159,0.225522
0.152623,0.240544
0.137251,0.226717
0.140079,0.254004
0.155303,0.244314
0.138130,0.224995
0.140107,0.228359
0.140005,0.228444
0.137513,0.225945
0.138590,0.225973
0.136769,0.224479
0.138378,0.251828
0.136992,0.225280
0.137991,0.227745
0.137860,0.225452
0.146836,0.235044
0.137477,0.225629
0.137228,0.225619
0.137732,0.226194
0.139820,0.252019
0.164762,0.249542
0.138429,0.226523
0.138877,0.227164
0.138648,0.228972
0.136281,0.224545
0.137118,0.224670
0.138008,0.227322
0.138694,0.252376
0.137781,0.224976
0.142882,0.250398
0.146029,0.243177
0.146782,0.244228
0.146463,0.244836
0.146716,0.243820
0.146482,0.243388
0.152049,0.276901
0.144765,0.243636
0.144834,0.241138
0.148173,0.253178
0.145022,0.240956
0.190165,0.284979
0.145241,0.242120
0.159365,0.256030
0.146597,0.272482
0.143309,0.239570
0.159264,0.253248
0.145939,0.241496
0.143082,0.238624
0.145341,0.240410
0.143074,0.237021
0.142446,0.236009
0.167762,0.259524
0.142288,0.236315
0.140789,0.242652
0.141370,0.234780
0.139247,0.230954
0.139696,0.232442
0.141751,0.235889
0.139569,0.237853
0.168559,0.259329
0.144715,0.233133
0.139718,0.227230
0.138679,0.229061
0.138020,0.227057
0.137749,0.232014
0.142025,0.235670
0.143584,0.237473
0.172896,0.263014
0.145410,0.238089
0.152696,0.240692
0.136106,0.227203
0.137323,0.225975
0.138442,0.228343
0.139464,0.228718
0.137544,0.225672
0.161659,0.247774
0.138175,0.227486
0.142789,0.236022
0.139570,0.227930
0.173656,0.272458
0.154279,0.243150
0.140685,0.234365
0.138377,0.226757
0.161707,0.247937
0.140757,0.233929
0.148306,0.238347
0.167738,0.255624
0.137286,0.225284
0.140037,0.228390
0.137487,0.227060
0.140306,0.228585
0.172339,0.258136
0.137877,0.226026
0.139443,0.228131
0.137062,0.226141
0.139307,0.229691
0.146351,0.237319
0.151835,0.240286
0.142585,0.239464
0.163553,0.249434
0.142055,0.231569
0.144030,0.231987
0.137494,0.228232
0.139581,0.228457
0.160189,0.260509
0.143790,0.234119
