starttransfer,total
0.137937,0.225612
0.137911,0.224350
0.142049,0.253694
0.139330,0.231518
0.140211,0.225291
0.142090,0.253000
0.139300,0.225779
0.138530,0.220837
0.138717,0.221384
0.137814,0.221554
0.138306,0.221754
0.138235,0.222322
0.138925,0.222342
0.141174,0.259663
0.137649,0.224587
0.165111,0.248402
0.137529,0.225371
0.137730,0.223698
0.139662,0.225917
0.137935,0.224279
0.138894,0.225622
0.140206,0.248647
0.137891,0.224172
0.138446,0.224346
0.137747,0.223533
0.138106,0.222365
0.149279,0.231792
0.138169,0.221970
0.139948,0.224702
0.139047,0.247457
0.137599,0.223408
0.147679,0.232992
0.137196,0.222803
0.145385,0.232812
0.137568,0.223080
0.138034,0.223642
0.138544,0.226740
0.138865,0.247480
0.139498,0.225837
0.139018,0.224133
0.137280,0.222657
0.137503,0.226652
0.138335,0.224004
0.144412,0.231381
0.138609,0.224305
0.138500,0.246636
0.137754,0.225526
0.138774,0.224470
0.138804,0.225424
0.138272,0.223675
0.137864,0.223297
0.137929,0.224217
0.138088,0.224040
0.141385,0.259391
0.137872,0.225811
0.139192,0.225200
0.138165,0.225169
0.165767,0.248518
0.139342,0.227314
0.139113,0.226069
0.138279,0.225452
0.160796,0.246589
0.137882,0.223505
0.140716,0.228771
0.137882,0.224259
0.138274,0.225962
0.137668,0.223792
0.138376,0.224573
0.140398,0.226731
0.162992,0.247282
0.138553,0.226119
0.139596,0.225240
0.137918,0.223549
0.138840,0.226004
0.139387,0.226199
0.138736,0.225016
0.139260,0.225532
0.163398,0.247102
0.139680,0.225967
0.139153,0.232543
0.138507,0.225568
0.138826,0.226850
0.138760,0.225095
0.140534,0.232569
0.139452,0.225381
0.162185,0.245586
0.139132,0.225235
0.139608,0.226155
0.139355,0.227050
0.141241,0.228248
0.138957,0.225164
0.139288,0.226163
0.139744,0.226049
0.172672,0.256673
0.139653,0.226167
0.139333,0.233615
0.146147,0.232464
0.137554,0.223863
0.153732,0.239527
0.167549,0.251276
0.140500,0.226633
0.161692,0.245069
0.138955,0.225227
0.153819,0.239475
0.138766,0.225041
0.139210,0.226906
0.139291,0.226046
0.139537,0.225940
0.154390,0.240632
0.158723,0.244755
0.139379,0.226274
0.139497,0.226616
0.138099,0.224330
0.152206,0.238181
0.139103,0.225342
0.139015,0.225491
0.140872,0.249024
0.138755,0.224961
0.152536,0.235680
0.139770,0.224118
0.138135,0.222874
0.139468,0.227278
0.140434,0.226136
0.151026,0.249726
0.140137,0.248674
0.138095,0.223039
0.139631,0.225429
0.139152,0.225468
0.138857,0.225541
0.138414,0.225401
0.139147,0.225484
0.139790,0.226281
0.141954,0.249906
0.142965,0.238800
0.139405,0.223576
0.138891,0.223324
0.137981,0.222269
0.137702,0.221139
0.138573,0.223161
0.152233,0.237076
0.176477,0.291898
0.138953,0.224688
0.139181,0.224582
0.152585,0.237007
0.138067,0.223346
0.152151,0.239296
0.137705,0.223333
0.139493,0.226085
0.138494,0.258464
0.152194,0.237569
0.138841,0.224743
0.139819,0.225970
0.138367,0.224845
0.138093,0.224521
0.154562,0.240942
0.138360,0.224548
0.139335,0.249303
0.138919,0.225230
0.139109,0.225218
0.139560,0.226417
0.137791,0.223571
0.137693,0.223511
0.138311,0.224563
0.142579,0.232844
0.139236,0.248450
0.138434,0.227748
0.149728,0.233211
0.138372,0.224380
0.144418,0.230397
0.150441,0.233716
0.137871,0.225109
0.150947,0.235097
0.138812,0.247658
0.140192,0.227129
0.151973,0.240012
0.139388,0.225369
0.138669,0.225413
0.137476,0.225702
0.139996,0.227468
0.138915,0.225567
0.138211,0.257667
