starttransfer,total
0.094868,0.180383
0.094972,0.180941
0.095674,0.181674
0.095281,0.181499
0.095613,0.181612
0.094926,0.186380
0.095568,0.181177
0.095200,0.180817
0.095067,0.181199
0.096515,0.182953
0.094968,0.181359
0.095377,0.181408
0.096224,0.182292
0.095671,0.181637
0.095604,0.182363
0.098354,0.182089
0.095466,0.181382
0.095155,0.180753
0.094906,0.180341
0.096357,0.181536
0.096650,0.182296
0.095601,0.181538
0.094286,0.178418
0.094153,0.176445
0.094001,0.181372
0.094982,0.178152
0.094486,0.177477
0.094514,0.177406
0.094421,0.177991
0.094650,0.178771
0.094541,0.179952
0.094411,0.179911
0.094432,0.180360
0.094248,0.184840
0.094717,0.180545
0.095044,0.180729
0.095090,0.184864
0.100280,0.186197
0.095355,0.180397
0.126916,0.211893
0.094828,0.180873
0.096008,0.182770
0.094886,0.179982
0.099571,0.182944
0.094801,0.180346
0.095163,0.179751
0.094851,0.180074
0.096024,0.182100
0.094286,0.179656
0.094983,0.180933
0.094613,0.180248
0.095054,0.180759
0.094596,0.185462
0.095225,0.180737
0.095138,0.180975
0.095177,0.180371
0.096420,0.182334
0.094928,0.181383
0.095275,0.180970
0.094591,0.181889
0.094944,0.180737
0.095664,0.182755
0.103163,0.186146
0.095226,0.180907
0.095038,0.181371
0.095795,0.180638
0.095594,0.181160
0.095269,0.181257
0.094926,0.181656
0.094029,0.179532
0.095332,0.181057
0.094837,0.185877
0.095361,0.181393
0.095064,0.181076
0.095135,0.180789
0.095239,0.180168
0.095331,0.181243
0.094656,0.180551
0.094886,0.181705
0.094864,0.180368
0.095718,0.183570
0.101884,0.185531
0.095971,0.182408
0.095202,0.182201
0.095072,0.180819
0.095624,0.182222
0.095506,0.184712
0.103964,0.189833
0.095705,0.182435
0.124562,0.209172
0.095161,0.186101
0.095421,0.182173
0.095290,0.181276
0.094536,0.179964
0.096105,0.182140
0.094977,0.181245
0.095196,0.180224
0.094583,0.180673
0.095372,0.181285
0.096366,0.182813
0.098945,0.183614
0.095410,0.181721
0.094510,0.180879
0.094643,0.180621
0.096144,0.181682
0.095014,0.181154
0.095093,0.181760
0.095429,0.181158
0.094848,0.181652
0.095345,0.184444
0.094694,0.181332
0.095182,0.180479
0.094718,0.180916
0.095200,0.180821
0.095828,0.182379
0.094590,0.180851
0.095152,0.182279
0.095000,0.181214
0.095106,0.186908
0.095121,0.180940
0.094610,0.181305
0.096708,0.183342
0.095980,0.182702
0.095260,0.181129
0.095706,0.182272
0.094395,0.180131
0.096424,0.184059
0.096156,0.182666
0.099702,0.183173
0.095605,0.181571
0.094805,0.180506
0.096617,0.183201
0.096312,0.182939
0.096605,0.182369
0.094168,0.182105
0.094918,0.180147
0.105914,0.192561
0.095491,0.186641
0.095054,0.180586
0.124353,0.209372
0.095260,0.180051
0.094868,0.180442
0.094947,0.180549
0.095005,0.180304
0.095158,0.181059
0.095108,0.179807
0.095598,0.181692
0.103196,0.186566
0.095451,0.181193
0.096325,0.182082
0.095033,0.179953
0.096008,0.181800
0.094850,0.180224
0.095493,0.181385
0.095249,0.180683
0.095356,0.180476
0.095038,0.185840
0.095239,0.181355
0.095820,0.181565
0.096390,0.182101
0.095417,0.180541
0.095107,0.180505
0.095010,0.180616
0.097184,0.184366
0.095471,0.180844
0.094009,0.180219
0.103209,0.186479
0.094830,0.180665
0.095093,0.180744
0.095189,0.180280
0.095101,0.180629
0.095443,0.181022
0.094665,0.180288
0.094729,0.181172
0.095770,0.181354
0.094937,0.184002
0.095289,0.180839
0.095164,0.179880
0.095734,0.181300
